region,id
Altiplano Cundiboyacense,25843
Altiplano Cundiboyacense,25873
Altiplano Cundiboyacense,25898
Altiplano Cundiboyacense,25899
Alto Putumayo,86219
Alto Putumayo,86755
Alto Putumayo,86760
Alto Putumayo,86749
Alto Sinú y San Jorge,23079
Alto Sinú y San Jorge,23350
Alto Sinú y San Jorge,23466
Alto Sinú y San Jorge,23001
Alto Sinú y San Jorge,23555
Alto Sinú y San Jorge,23570
Alto Sinú y San Jorge,23580
Alto Sinú y San Jorge,23682
Alto Sinú y San Jorge,23807
Alto Sinú y San Jorge,23855
Amazonía sur-oriental,91263
Amazonía sur-oriental,91405
Amazonía sur-oriental,91407
Amazonía sur-oriental,91430
Amazonía sur-oriental,91001
Amazonía sur-oriental,91460
Amazonía sur-oriental,91530
Amazonía sur-oriental,91536
Amazonía sur-oriental,91540
Amazonía sur-oriental,91669
Amazonía sur-oriental,91798
Amazonía sur-oriental,08573
Amazonía sur-oriental,18756
Amazonía sur-oriental,18785
Amazonía sur-oriental,94343
Amazonía sur-oriental,94886
Amazonía sur-oriental,94001
Amazonía sur-oriental,94885
Amazonía sur-oriental,94663
Amazonía sur-oriental,94888
Amazonía sur-oriental,94887
Amazonía sur-oriental,94884
Amazonía sur-oriental,94883
Amazonía sur-oriental,97161
Amazonía sur-oriental,97001
Amazonía sur-oriental,97511
Amazonía sur-oriental,97777
Amazonía sur-oriental,97666
Amazonía sur-oriental,97889
Andén Pacífico Sur,19318
Andén Pacífico Sur,19418
Andén Pacífico Sur,19809
Andén Pacífico Sur,52079
Andén Pacífico Sur,52250
Andén Pacífico Sur,52520
Andén Pacífico Sur,52390
Andén Pacífico Sur,52427
Andén Pacífico Sur,52473
Andén Pacífico Sur,52490
Andén Pacífico Sur,52612
Andén Pacífico Sur,52621
Andén Pacífico Sur,52835
Andén Pacífico Sur,52696
Andén Pacífico Sur,76109
"Archipiélago de San Andrés, Providencia y Santa Catalina",88564
"Archipiélago de San Andrés, Providencia y Santa Catalina",88001
Área Metropolitana de Bogotá,11001
Área Metropolitana de Bogotá,25754
Área Metropolitana de Cúcuta,54001
Área Metropolitana de Cúcuta,54261
Área Metropolitana de Cúcuta,54405
Área Metropolitana de Cúcuta,54553
Área Metropolitana de Cúcuta,54673
Área Metropolitana de Cúcuta,54874
Ariari Guayabero,95015
Ariari Guayabero,95025
Ariari Guayabero,95200
Ariari Guayabero,95001
Ariari Guayabero,50251
Ariari Guayabero,50270
Ariari Guayabero,50287
Ariari Guayabero,50313
Ariari Guayabero,50350
Ariari Guayabero,50400
Ariari Guayabero,50330
Ariari Guayabero,50450
Ariari Guayabero,50577
Ariari Guayabero,50590
Ariari Guayabero,50683
Ariari Guayabero,50370
Ariari Guayabero,50711
Atrato,05475
Atrato,05873
Atrato,27050
Atrato,27073
Atrato,27099
Atrato,27150
Atrato,27245
Atrato,27413
Atrato,27425
Atrato,27001
Atrato,27615
Bajo Cauca Antioqueño,05120
Bajo Cauca Antioqueño,05154
Bajo Cauca Antioqueño,05250
Bajo Cauca Antioqueño,05790
Bajo Cauca Antioqueño,05895
Bajo Putumayo,86320
Bajo Putumayo,86568
Bajo Putumayo,86569
Bajo Putumayo,86573
Bajo Putumayo,86757
Bajo Putumayo,86865
Caguán,18150
Caguán,18592
Caguán,18753
Canal del Dique,08137
Canal del Dique,08141
Canal del Dique,08421
Canal del Dique,08436
Canal del Dique,08606
Canal del Dique,08638
Canal del Dique,08675
Canal del Dique,08770
Canal del Dique,13052
Canal del Dique,13062
Canal del Dique,13140
Canal del Dique,13001
Canal del Dique,13222
Canal del Dique,13433
Canal del Dique,13620
Canal del Dique,13647
Canal del Dique,13673
Canal del Dique,13683
Canal del Dique,13760
Canal del Dique,13836
Canal del Dique,13838
Canal del Dique,13873
Catatumbo,54109
Catatumbo,54206
Catatumbo,54245
Catatumbo,54250
Catatumbo,54344
Catatumbo,54398
Catatumbo,54498
Catatumbo,54670
Catatumbo,54720
Catatumbo,54800
Catatumbo,54810
Centro de Nariño,52240
Centro de Nariño,52254
Centro de Nariño,52260
Centro de Nariño,52381
Centro de Nariño,52480
Centro de Nariño,52001
Centro de Nariño,52683
Centro de Nariño,52788
Centro de Nariño,52885
Centro de Norte de Santander,54051
Centro de Norte de Santander,54223
Centro del Huila,41020
Centro del Huila,41306
Centro del Huila,41349
Centro del Huila,41357
Centro del Huila,41483
Centro del Huila,41518
Centro del Huila,41801
Centro del Huila,41797
Centro del Huila,41885
Centro del Valle,76036
Centro del Valle,76100
Centro del Valle,76113
Centro del Valle,76122
Centro del Valle,76126
Centro del Valle,76111
Centro del Valle,76606
Centro del Valle,76616
Centro del Valle,76670
Centro del Valle,76736
Centro del Valle,76828
Centro del Valle,76834
Centro del Valle,76890
Centro Occidente de Nariño,52036
Centro Occidente de Nariño,52207
Centro Occidente de Nariño,52320
Centro Occidente de Nariño,52411
Centro Occidente de Nariño,52506
Centro Occidente de Nariño,52565
Centro Occidente de Nariño,52720
Centro Occidente de Nariño,52838
Centro Oriente de Atlántico,08078
Centro Oriente de Atlántico,08520
Centro Oriente de Atlántico,08558
Centro Oriente de Atlántico,08560
Centro Oriente de Atlántico,08634
Centro Oriente de Atlántico,08685
Ciénaga Grande de Santa Marta,47161
Ciénaga Grande de Santa Marta,47170
Ciénaga Grande de Santa Marta,47205
Ciénaga Grande de Santa Marta,47258
Ciénaga Grande de Santa Marta,47268
Ciénaga Grande de Santa Marta,47460
Ciénaga Grande de Santa Marta,47541
Ciénaga Grande de Santa Marta,47551
Ciénaga Grande de Santa Marta,47555
Ciénaga Grande de Santa Marta,47570
Ciénaga Grande de Santa Marta,47605
Ciénaga Grande de Santa Marta,47660
Ciénaga Grande de Santa Marta,47675
Ciénaga Grande de Santa Marta,47745
Ciénaga Grande de Santa Marta,47798
Ciénaga Grande de Santa Marta,47960
Eje Cafetero,17013
Eje Cafetero,17042
Eje Cafetero,17050
Eje Cafetero,17088
Eje Cafetero,17174
Eje Cafetero,17272
Eje Cafetero,17388
Eje Cafetero,17001
Eje Cafetero,17433
Eje Cafetero,17442
Eje Cafetero,17444
Eje Cafetero,17446
Eje Cafetero,17486
Eje Cafetero,17495
Eje Cafetero,17513
Eje Cafetero,17524
Eje Cafetero,17541
Eje Cafetero,17614
Eje Cafetero,17616
Eje Cafetero,17653
Eje Cafetero,17662
Eje Cafetero,17665
Eje Cafetero,17777
Eje Cafetero,17867
Eje Cafetero,17873
Eje Cafetero,17877
Eje Cafetero,63001
Eje Cafetero,63111
Eje Cafetero,63130
Eje Cafetero,63190
Eje Cafetero,63212
Eje Cafetero,63272
Eje Cafetero,63302
Eje Cafetero,63401
Eje Cafetero,63470
Eje Cafetero,63548
Eje Cafetero,63594
Eje Cafetero,63690
Eje Cafetero,66045
Eje Cafetero,66075
Eje Cafetero,66088
Eje Cafetero,66170
Eje Cafetero,66318
Eje Cafetero,66383
Eje Cafetero,66400
Eje Cafetero,66440
Eje Cafetero,66456
Eje Cafetero,66001
Eje Cafetero,66572
Eje Cafetero,66594
Eje Cafetero,66682
Eje Cafetero,66687
Florencia y Área de Influencia,18029
Florencia y Área de Influencia,18094
Florencia y Área de Influencia,18205
Florencia y Área de Influencia,18247
Florencia y Área de Influencia,18256
Florencia y Área de Influencia,18001
Florencia y Área de Influencia,18410
Florencia y Área de Influencia,18460
Florencia y Área de Influencia,18479
Florencia y Área de Influencia,18610
Florencia y Área de Influencia,18860
La Mojana,05495
La Mojana,13006
La Mojana,13458
La Mojana,13655
La Mojana,23068
La Mojana,70265
La Mojana,70429
La Mojana,70771
Litoral Pacífico,27025
Litoral Pacífico,27075
Litoral Pacífico,27077
Litoral Pacífico,27372
Litoral Pacífico,27430
Litoral Pacífico,27495
Llanos Orientales,81001
Llanos Orientales,81220
Llanos Orientales,81591
Llanos Orientales,85125
Llanos Orientales,85139
Llanos Orientales,85230
Llanos Orientales,85250
Llanos Orientales,85263
Llanos Orientales,85325
Llanos Orientales,85430
Macizo Colombiano,19022
Macizo Colombiano,19392
Macizo Colombiano,19397
Macizo Colombiano,19533
Macizo Colombiano,19001
Macizo Colombiano,19585
Macizo Colombiano,19622
Macizo Colombiano,19693
Macizo Colombiano,19701
Macizo Colombiano,19760
Macizo Colombiano,19785
Macizo Colombiano,19807
Macizo Colombiano,41668
Magdalena Medio,05579
Magdalena Medio,05585
Magdalena Medio,05591
Magdalena Medio,05893
Magdalena Medio,13042
Magdalena Medio,13160
Magdalena Medio,13473
Magdalena Medio,13490
Magdalena Medio,13580
Magdalena Medio,13600
Magdalena Medio,13670
Magdalena Medio,13688
Magdalena Medio,13744
Magdalena Medio,13810
Magdalena Medio,15572
Magdalena Medio,17380
Magdalena Medio,20011
Magdalena Medio,20295
Magdalena Medio,20383
Magdalena Medio,20710
Magdalena Medio,20770
Magdalena Medio,25572
Magdalena Medio,25885
Magdalena Medio,68081
Magdalena Medio,68092
Magdalena Medio,68101
Magdalena Medio,68190
Magdalena Medio,68235
Magdalena Medio,68250
Magdalena Medio,68385
Magdalena Medio,68573
Magdalena Medio,68575
Magdalena Medio,68615
Magdalena Medio,68655
Magdalena Medio,68689
Magdalena Medio,68720
Magdalena Medio,68745
Magdalena Medio Antioqueño,05142
Magdalena Medio Antioqueño,05425
Medio Putumayo,86001
Medio Putumayo,86571
Medio Putumayo,86885
Montes de María,13212
Montes de María,13244
Montes de María,13248
Montes de María,13442
Montes de María,13654
Montes de María,13657
Montes de María,13894
Montes de María,70230
Montes de María,70204
Montes de María,70418
Montes de María,70473
Montes de María,70508
Montes de María,70713
Montes de María,70823
Morrosquillo y Sabanas de Sucre,70110
Morrosquillo y Sabanas de Sucre,70215
Morrosquillo y Sabanas de Sucre,70221
Morrosquillo y Sabanas de Sucre,70233
Morrosquillo y Sabanas de Sucre,70235
Morrosquillo y Sabanas de Sucre,70523
Morrosquillo y Sabanas de Sucre,70670
Morrosquillo y Sabanas de Sucre,70702
Morrosquillo y Sabanas de Sucre,70742
Morrosquillo y Sabanas de Sucre,70717
Morrosquillo y Sabanas de Sucre,70820
Morrosquillo y Sabanas de Sucre,70001
Nordeste Antioqueño,05031
Nordeste Antioqueño,05040
Nordeste Antioqueño,05190
Nordeste Antioqueño,05604
Nordeste Antioqueño,05670
Nordeste Antioqueño,05690
Nordeste Antioqueño,05736
Nordeste Antioqueño,05858
Nordeste Antioqueño,05885
Nordeste Antioqueño,05890
Noroccidente de Cundinamarca,25148
Noroccidente de Cundinamarca,25258
Noroccidente de Cundinamarca,25320
Noroccidente de Cundinamarca,25394
Noroccidente de Cundinamarca,25398
Noroccidente de Cundinamarca,25402
Noroccidente de Cundinamarca,25489
Noroccidente de Cundinamarca,25491
Noroccidente de Cundinamarca,25513
Noroccidente de Cundinamarca,25518
Noroccidente de Cundinamarca,25592
Noroccidente de Cundinamarca,25653
Noroccidente de Cundinamarca,25658
Noroccidente de Cundinamarca,25823
Noroccidente de Cundinamarca,25851
Noroccidente de Cundinamarca,25862
Noroccidente de Cundinamarca,25867
Noroccidente de Cundinamarca,25871
Noroccidente de Cundinamarca,25875
Norte de Antioquia,05038
Norte de Antioquia,05086
Norte de Antioquia,05107
Norte de Antioquia,05134
Norte de Antioquia,05150
Norte de Antioquia,05237
Norte de Antioquia,05264
Norte de Antioquia,05310
Norte de Antioquia,05315
Norte de Antioquia,05361
Norte de Antioquia,05647
Norte de Antioquia,05658
Norte de Antioquia,05664
Norte de Antioquia,05686
Norte de Antioquia,05819
Norte de Antioquia,05854
Norte de Antioquia,05887
Norte de Atlántico,08001
Norte de Atlántico,08296
Norte de Atlántico,08433
Norte de Atlántico,08758
Norte de Córdoba,23090
Norte de Córdoba,23162
Norte de Córdoba,23168
Norte de Córdoba,23182
Norte de Córdoba,23189
Norte de Córdoba,23300
Norte de Córdoba,23417
Norte de Córdoba,23419
Norte de Córdoba,23464
Norte de Córdoba,23500
Norte de Córdoba,23574
Norte de Córdoba,23586
Norte de Córdoba,23660
Norte de Córdoba,23670
Norte de Córdoba,23672
Norte de Córdoba,23675
Norte de Córdoba,23678
Norte de Córdoba,23686
Norte de Córdoba,23815
Norte de Nariño,52019
Norte de Nariño,52051
Norte de Nariño,52083
Norte de Nariño,52110
Norte de Nariño,52203
Norte de Nariño,52258
Norte de Nariño,52378
Norte de Nariño,52399
Norte de Nariño,52685
Norte de Nariño,52687
Norte de Nariño,52693
Norte de Nariño,52694
Norte de Nariño,52786
Norte del Cauca,19110
Norte del Cauca,19130
Norte del Cauca,19137
Norte del Cauca,19142
Norte del Cauca,19212
Norte del Cauca,19256
Norte del Cauca,19300
Norte del Cauca,19355
Norte del Cauca,19364
Norte del Cauca,19455
Norte del Cauca,19473
Norte del Cauca,19513
Norte del Cauca,19517
Norte del Cauca,19548
Norte del Cauca,19573
Norte del Cauca,19698
Norte del Cauca,19743
Norte del Cauca,19780
Norte del Cauca,19821
Norte del Cauca,19824
Norte del Cauca,19845
Norte del Huila,41016
Norte del Huila,41078
Norte del Huila,41132
Norte del Huila,41206
Norte del Huila,41001
Norte del Huila,41524
Norte del Huila,41615
Norte del Huila,41676
Norte del Huila,41799
Norte del Huila,41872
Norte del Tolima,73026
Norte del Tolima,73030
Norte del Tolima,73043
Norte del Tolima,73055
Norte del Tolima,73124
Norte del Tolima,73148
Norte del Tolima,73152
Norte del Tolima,73200
Norte del Tolima,73268
Norte del Tolima,73270
Norte del Tolima,73275
Norte del Tolima,73283
Norte del Tolima,73347
Norte del Tolima,73349
Norte del Tolima,73001
Norte del Tolima,73408
Norte del Tolima,73411
Norte del Tolima,73449
Norte del Tolima,73461
Norte del Tolima,73520
Norte del Tolima,73547
Norte del Tolima,73443
Norte del Tolima,73686
Norte del Tolima,73770
Norte del Tolima,73861
Norte del Tolima,73870
Norte del Valle,76020
Norte del Valle,76041
Norte del Valle,76054
Norte del Valle,76147
Norte del Valle,76243
Norte del Valle,76246
Norte del Valle,76250
Norte del Valle,76400
Norte del Valle,76403
Norte del Valle,76497
Norte del Valle,76622
Norte del Valle,76823
Norte del Valle,76845
Norte del Valle,76863
Norte del Valle,76895
Occidente Antioqueño,05004
Occidente Antioqueño,05044
Occidente Antioqueño,05059
Occidente Antioqueño,05113
Occidente Antioqueño,05125
Occidente Antioqueño,05138
Occidente Antioqueño,05234
Occidente Antioqueño,05240
Occidente Antioqueño,05284
Occidente Antioqueño,05306
Occidente Antioqueño,05347
Occidente Antioqueño,05411
Occidente Antioqueño,05501
Occidente Antioqueño,05543
Occidente Antioqueño,05628
Occidente Antioqueño,05656
Occidente Antioqueño,05042
Occidente Antioqueño,05761
Occidente Antioqueño,05842
Occidente de Atlántico,08372
Occidente de Atlántico,08549
Occidente de Atlántico,08832
Occidente de Atlántico,08849
Occidente de Nariño,52385
Occidente de Nariño,52435
Occidente de Nariño,52678
Occidente de Nariño,52699
Oriente Antioqueño,05002
Oriente Antioqueño,05021
Oriente Antioqueño,05055
Oriente Antioqueño,05197
Oriente Antioqueño,05206
Oriente Antioqueño,05148
Oriente Antioqueño,05697
Oriente Antioqueño,05313
Oriente Antioqueño,05318
Oriente Antioqueño,05321
Oriente Antioqueño,05376
Oriente Antioqueño,05400
Oriente Antioqueño,05440
Oriente Antioqueño,05483
Oriente Antioqueño,05541
Oriente Antioqueño,05607
Oriente Antioqueño,05615
Oriente Antioqueño,05649
Oriente Antioqueño,05652
Oriente Antioqueño,05660
Oriente Antioqueño,05667
Oriente Antioqueño,05674
Oriente Antioqueño,05756
Oriente de Boyacá,15047
Oriente de Boyacá,15135
Oriente de Boyacá,15377
Oriente de Boyacá,15514
Oriente de Boyacá,15518
Oriente de Boyacá,15667
Patía,19050
Patía,19075
Patía,19100
Patía,19290
Patía,19450
Patía,19532
Patía,52233
Patía,52256
Patía,52405
Patía,52418
Patía,52540
Piedemonte Llanero,85010
Piedemonte Llanero,85015
Piedemonte Llanero,85136
Piedemonte Llanero,85162
Piedemonte Llanero,85225
Piedemonte Llanero,85279
Piedemonte Llanero,85300
Piedemonte Llanero,85315
Piedemonte Llanero,85400
Piedemonte Llanero,85410
Piedemonte Llanero,85440
Piedemonte Llanero,85001
Piedemonte Llanero,25438
Piedemonte Llanero,25530
Piedemonte Llanero,50006
Piedemonte Llanero,50110
Piedemonte Llanero,50124
Piedemonte Llanero,50150
Piedemonte Llanero,50223
Piedemonte Llanero,50226
Piedemonte Llanero,50245
Piedemonte Llanero,50318
Piedemonte Llanero,50606
Piedemonte Llanero,50680
Piedemonte Llanero,50686
Piedemonte Llanero,50689
Piedemonte Llanero,50001
Provincia Comunera,68209
Provincia Comunera,68298
Provincia Comunera,68320
Provincia Comunera,68322
Provincia Comunera,68500
Provincia Comunera,68524
Provincia Comunera,68755
Provincia Comunera,68770
Provincia de García Rovira,68147
Provincia de García Rovira,68152
Provincia de García Rovira,68162
Provincia de García Rovira,68207
Provincia de García Rovira,68266
Provincia de García Rovira,68318
Provincia de García Rovira,68425
Provincia de García Rovira,68432
Provincia de García Rovira,68468
Provincia de García Rovira,68669
Provincia de García Rovira,68684
Provincia de García Rovira,68686
Provincia de Guanenta,68051
Provincia de Guanenta,68079
Provincia de Guanenta,68121
Provincia de Guanenta,68160
Provincia de Guanenta,68167
Provincia de Guanenta,68217
Provincia de Guanenta,68229
Provincia de Guanenta,68264
Provincia de Guanenta,68370
Provincia de Guanenta,68464
Provincia de Guanenta,68498
Provincia de Guanenta,68502
Provincia de Guanenta,68533
Provincia de Guanenta,68549
Provincia de Guanenta,68679
Provincia de Guanenta,68682
Provincia de Guanenta,68855
Provincia de Guanenta,68872
Provincia de Ricaurte,54003
Provincia de Ricaurte,54128
Provincia de Ricaurte,54239
Provincia de Ricaurte,54313
Provincia de Ricaurte,54385
Provincia de Ricaurte,54418
Provincia de Ricaurte,54660
Provincia de Ricaurte,54680
Provincia de Ricaurte,54871
Provincia de Soto,68001
Provincia de Soto,68132
Provincia de Soto,68169
Provincia de Soto,68255
Provincia de Soto,68276
Provincia de Soto,68307
Provincia de Soto,68406
Provincia de Soto,68418
Provincia de Soto,68444
Provincia de Soto,68547
Provincia de Soto,68705
Provincia de Soto,68780
Provincia de Soto,68820
Provincia de Soto,68867
Provincia de Vélez,68020
Provincia de Vélez,68077
Provincia de Vélez,68179
Provincia de Vélez,68271
Provincia de Vélez,68324
Provincia de Vélez,68327
Provincia de Vélez,68368
Provincia de Vélez,68377
Provincia de Vélez,68397
Provincia de Vélez,68572
Provincia de Vélez,68673
Provincia de Vélez,68773
Provincia de Vélez,68861
San Jorge (Cesar),70124
San Jorge (Cesar),70400
San Jorge (Cesar),70678
San Jorge (Cesar),70708
Sarare,81065
Sarare,81300
Sarare,81736
Sarare,81794
Serranía de los Yariguíes,68013
Serranía de los Yariguíes,68176
Serranía de los Yariguíes,68211
Serranía de los Yariguíes,68245
Serranía de los Yariguíes,68296
Serranía de los Yariguíes,68344
Serranía de los Yariguíes,68522
Serranía de los Yariguíes,68895
Serranía del Perijá,20013
Serranía del Perijá,20032
Serranía del Perijá,20045
Serranía del Perijá,20175
Serranía del Perijá,20178
Serranía del Perijá,20228
Serranía del Perijá,20250
Serranía del Perijá,20400
Serranía del Perijá,20621
Serranía del Perijá,20443
Serranía del Perijá,20750
Serranía del Perijá,44110
Serranía del Perijá,44420
Serranía del Perijá,44855
Serranía del Perijá,44874
Sierra Nevada de Santa Marta,20060
Sierra Nevada de Santa Marta,20238
Sierra Nevada de Santa Marta,20570
Sierra Nevada de Santa Marta,20001
Sierra Nevada de Santa Marta,44078
Sierra Nevada de Santa Marta,44090
Sierra Nevada de Santa Marta,44098
Sierra Nevada de Santa Marta,44279
Sierra Nevada de Santa Marta,44378
Sierra Nevada de Santa Marta,44001
Sierra Nevada de Santa Marta,44650
Sierra Nevada de Santa Marta,47030
Sierra Nevada de Santa Marta,47053
Sierra Nevada de Santa Marta,47058
Sierra Nevada de Santa Marta,47189
Sierra Nevada de Santa Marta,47288
Sierra Nevada de Santa Marta,47001
Sierra Nevada de Santa Marta,47980
Sumapaz,25053
Sumapaz,25120
Sumapaz,25290
Sumapaz,25312
Sumapaz,25524
Sumapaz,25535
Sumapaz,25649
Sumapaz,25740
Sumapaz,25743
Sumapaz,25805
Sumapaz,25506
Sumapaz,73226
Sumapaz,73352
Sumapaz,73873
Sur de Bolívar,13030
Sur de Bolívar,13074
Sur de Bolívar,13188
Sur de Bolívar,13268
Sur de Bolívar,13300
Sur de Bolívar,13430
Sur de Bolívar,13440
Sur de Bolívar,13468
Sur de Bolívar,13549
Sur de Bolívar,13650
Sur de Bolívar,13667
Sur de Bolívar,13780
Sur de Cesar,20310
Sur de Cesar,20517
Sur de Cesar,20550
Sur de Cesar,20614
Sur de Cesar,20787
Sur de Magdalena,47245
Sur de Magdalena,47318
Sur de Magdalena,47545
Sur de Magdalena,47692
Sur de Magdalena,47703
Sur de Magdalena,47707
Sur de Magdalena,47720
Sur de Nariño,52022
Sur de Nariño,52210
Sur de Nariño,52215
Sur de Nariño,52224
Sur de Nariño,52227
Sur de Nariño,52287
Sur de Nariño,52317
Sur de Nariño,52323
Sur de Nariño,52352
Sur de Nariño,52354
Sur de Nariño,52356
Sur de Nariño,52560
Sur de Nariño,52573
Sur de Nariño,52585
Sur del Huila,41006
Sur del Huila,41013
Sur del Huila,41026
Sur del Huila,41244
Sur del Huila,41298
Sur del Huila,41319
Sur del Huila,41359
Sur del Huila,41378
Sur del Huila,41396
Sur del Huila,41503
Sur del Huila,41530
Sur del Huila,41548
Sur del Huila,41551
Sur del Huila,41660
Sur del Huila,41770
Sur del Huila,41791
Sur del Huila,41807
Sur del Tolima,73024
Sur del Tolima,73067
Sur del Tolima,73168
Sur del Tolima,73217
Sur del Tolima,73236
Sur del Tolima,73319
Sur del Tolima,73483
Sur del Tolima,73504
Sur del Tolima,73555
Sur del Tolima,73563
Sur del Tolima,73585
Sur del Tolima,73616
Sur del Tolima,73622
Sur del Tolima,73624
Sur del Tolima,73671
Sur del Tolima,73675
Sur del Tolima,73678
Sur del Tolima,73854
Sur del Valle,76001
Sur del Valle,76130
Sur del Valle,76233
Sur del Valle,76248
Sur del Valle,76275
Sur del Valle,76306
Sur del Valle,76318
Sur del Valle,76364
Sur del Valle,76377
Sur del Valle,76520
Sur del Valle,76563
Sur del Valle,76869
Sur del Valle,76892
Suroccidente de Cundinamarca,25001
Suroccidente de Cundinamarca,25035
Suroccidente de Cundinamarca,25599
Suroccidente de Cundinamarca,25245
Suroccidente de Cundinamarca,25307
Suroccidente de Cundinamarca,25324
Suroccidente de Cundinamarca,25368
Suroccidente de Cundinamarca,25386
Suroccidente de Cundinamarca,25483
Suroccidente de Cundinamarca,25488
Suroccidente de Cundinamarca,25612
Suroccidente de Cundinamarca,25815
Suroccidente de Cundinamarca,25878
Suroccidente de Norte de Santander,54125
Suroccidente de Norte de Santander,54174
Suroccidente de Norte de Santander,54480
Suroccidente de Norte de Santander,54518
Suroccidente de Norte de Santander,54520
Suroccidente de Norte de Santander,54743
Suroeste Antioqueño,05030
Suroeste Antioqueño,05034
Suroeste Antioqueño,05036
Suroeste Antioqueño,05091
Suroeste Antioqueño,05093
Suroeste Antioqueño,05145
Suroeste Antioqueño,05101
Suroeste Antioqueño,05209
Suroeste Antioqueño,05282
Suroeste Antioqueño,05353
Suroeste Antioqueño,05364
Suroeste Antioqueño,05368
Suroeste Antioqueño,05390
Suroeste Antioqueño,05467
Suroeste Antioqueño,05576
Suroeste Antioqueño,05642
Suroeste Antioqueño,05679
Suroeste Antioqueño,05789
Suroeste Antioqueño,05792
Suroeste Antioqueño,05809
Suroeste Antioqueño,05847
Suroeste Antioqueño,05856
Suroeste Antioqueño,05861
Suroriente de Norte de Santander,54099
Suroriente de Norte de Santander,54172
Suroriente de Norte de Santander,54347
Suroriente de Norte de Santander,54377
Suroriente de Norte de Santander,54599
Suroriente de Norte de Santander,54820
Urabá,05045
Urabá,05051
Urabá,05147
Urabá,05172
Urabá,05480
Urabá,05490
Urabá,05659
Urabá,05665
Urabá,05837
Urabá,27006
Urabá,27800
Valle de Aburrá,05079
Valle de Aburrá,05088
Valle de Aburrá,05129
Valle de Aburrá,05212
Valle de Aburrá,05266
Valle de Aburrá,05308
Valle de Aburrá,05360
Valle de Aburrá,05380
Valle de Aburrá,05001
Valle de Aburrá,05631
Valle de San Juan,27160
Valle de San Juan,27205
Valle de San Juan,27135
Valle de San Juan,27250
Valle de San Juan,27361
Valle de San Juan,27450
Valle de San Juan,27491
Valle de San Juan,27580
Valle de San Juan,27600
Valle de San Juan,27660
Valle de San Juan,27745
Valle de San Juan,27787
Valle de San Juan,27810
